order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD445048,ID0777788326,2019-02-16,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('iStream', 1)]",11250.0,,-37.8070061,144.9541677,5,10782.77,Summer,True,0.8875,five stars love this phone,1.0
ORD181257,ID0634783941,2019-06-01,Thompson,"[('iStream', 2), ('iAssist Line', 1), ('Toshika 750', 1)]",6845.0,65.84,-37.8122993,144.9373433,0,6910.84,Winter,False,0.8563,"great value for this price great value for the money, awsome screen, i would recomend add a protector beacuse rhe one that comes with the phone is very thinn.",1.0
ORD253310,ID0245807239,2019-03-10,Thompson,"[('pearTV', 2), ('iAssist Line', 2)]",17070.0,68.83,-37.7995883,144.9581747,5,16285.33,Autumn,False,1.7538,five stars thanks i love it!!,1.0
ORD098735,ID5002595147,2019-12-29,Thompson,"[('iStream', 1), ('Thunder line', 1), ('iAssist Line', 2)]",6780.0,73.9,-37.81180120000001,144.9531979,10,6175.9,Summer,True,0.5477,one star garbage. stopped working 2 days after cutoff for returns,0.0
ORD303135,ID0255058767,2019-10-17,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1)]",21350.0,74.64,-37.8125347,144.97278490000005,5,20357.14,Spring,False,0.7321,five stars awesome phobe.,1.0
ORD346979,ID0282825795,2019-01-03,Thompson,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090.0,79.26,-37.8021541,144.95027180000002,10,11860.26,Summer,False,1.2044,the best phone on the market. this just runs away from the i phone. the best phone i have ever owned. this phone will be at the top for a long time to come.,1.0
ORD383930,ID2222040551,2019-04-04,Thompson,"[('Alcon 10', 1), ('pearTV', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",34660.0,79.0,-37.8209185,144.9439988,5,33006.0,Autumn,True,0.9567,it's not a fake...it's the real deal! this is the original version of the redmi note 8 pro. the antutu score verified it.,
ORD189931,ID0340367659,2019-08-11,,"[('Universe Note', 2), ('Thunder line', 2)]",11260.0,66.19,-37.81944770000001,144.9918714,10,10200.19,Winter,False,1.0928,great great,1.0
ORD177531,ID0387921008,2019-07-05,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('pearTV', 2)]",30950.0,62.17,-37.82144210000001,144.9638368,10,27917.17,Winter,False,0.5941,good deal this is a bargain. good deal,1.0
ORD329508,ID2422388313,2019-12-21,Thompson,"[('Thunder line', 1), ('iAssist Line', 1), ('iStream', 2)]",4705.0,95.64,-37.8051758,144.91243280000003,5,4565.39,Summer,False,3.1584,"glitchy seems really glitchy. issues with picking up 4g, mms messages, etc. not sure if it's because it's the international version or what. took forever to find the right apn settings, but still glitchy a lot of the time. wish i had spent a little more and bought the regular version.",1.0
ORD424679,ID6167417913,2019-02-12,Thompson,"[('iAssist Line', 1), ('iStream', 1)]",2375.0,93.35,-37.817085,144.9534563,15,2112.1,Summer,True,0.7461,"decent phone the phone is good with the whole shabang, but just like alcon it is over priced. but the camera is better than alcon.",1.0
ORD185252,ID0266738765,2019-11-21,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 1)]",5545.0,102.47,-37.8205264,144.9806994,5,5370.22,Spring,True,1.0036,great product. i did buy one for my kid and after few months of use i did buy one for myself. very easy to use & setup,1.0
ORD199711,ID1479905358,2019-08-09,Nickolson,"[('iStream', 2), ('Candle Inferno', 1), ('Thunder line', 2), ('Alcon 10', 2)]",22990.0,66.8,-37.8206921,144.9566816,15,19608.3,Winter,False,1.1555,"great investment. great phone, bought it for my wife and she prefers it over her tablet. big display but not outrageous.",1.0
ORD447741,ID4072557019,2019-01-11,Bakers,"[('pearTV', 2), ('Toshika 750', 2), ('Alcon 10', 2), ('iAssist Line', 2)]",43610.0,70.74,-37.8154491,144.99607949999995,15,37139.24,Summer,False,0.6116,"so far, so good i barely have a month using my olivia s4... it's very fast.. i love the camera and its options. . hd quality.the only problem is that it cqme with too many apps that i can't desinstall using the phone memory in apps i'm not interested in..",1.0
ORD232482,ID0260906820,2019-06-10,Bakers,"[('Toshika 750', 1), ('Thunder line', 1), ('iStream', 2), ('pearTV', 2)]",19420.0,70.05,-37.8231778,145.0138494,25,14635.05,Winter,True,2.1985,i would love this but there is no way to stop the screen from constantly scrolling through “things to try”. if digico would make this a setting i would change my review to 5 stars.,0.0
ORD416384,ID3967630090,2019-06-19,Thompson,"[('Thunder line', 1), ('Olivia x460', 1), ('iStream', 2), ('pearTV', 1)]",10015.0,63.38,-37.8180873,144.9523156,0,10078.38,Winter,False,0.759,"you won’t be disappointed!!! simply amazing. everything working perfectly, including the charger that is shipped with the phone. couldn’t be happier. spending so much money online made me nervous of a scam, but luckily this product was delivered as advertised. no visible scratches, it looks new!",1.0
ORD369495,ID6167344601,2019-08-02,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1)]",6500.0,63.08,-37.8101791,144.9698524,10,5913.08,Winter,True,0.9372,not unlocked !!! device was not unlocked still had at and t on it with an insane amount of bloatware personally would not recommend this seller phone is great but seller lied,0.0
ORD037176,ID6167489396,2019-09-24,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 2)]",19130.0,77.92,-37.8089284,144.95758500000005,25,14425.42,Spring,False,1.0144,still relevant! save money and get a quality phone phone is great bit the picture quality is unbelievable! i workout and instead of getting a pen/pencil and paper to mark down routines i simply grab my cell and it is always there that is huge!,1.0
ORD317234,ID6167344498,2019-09-06,Nickolson,"[('Alcon 10', 1), ('iAssist Line', 2)]",13400.0,102.65,-37.8089463,144.9665017,5,12832.65,Spring,True,1.107,nc great ph,1.0
ORD499573,ID1132014848,2019-08-04,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('pearTV', 2), ('Thunder line', 1)]",33000.0,63.91,-37.8179297,144.94613969999997,10,29763.91,Winter,False,0.5908,five stars awesome item,1.0
ORD252004,ID0331163233,2019-04-25,Nickolson,"[('Thunder line', 1), ('Olivia x460', 2)]",4630.0,83.53,-37.8001731,144.9684564,5,4482.03,Autumn,True,2.0529,five stars price is amazing,1.0
ORD141799,ID4735688186,2019-11-27,Thompson,"[('iAssist Line', 1), ('Thunder line', 1)]",4405.0,88.79,-37.8033062,144.9493759,10,4053.29,Spring,True,1.0623,two stars battery does not hold,0.0
ORD490081,ID6231506319,2019-08-06,,"[('Alcon 10', 1), ('Toshika 750', 2)]",17590.0,75.26,-37.8237047,144.9699591,0,17665.26,Winter,True,,five stars just what i needed i love this,1.0
ORD176049,ID6167247295,2019-03-24,,"[('pearTV', 1), ('iAssist Line', 2), ('Thunder line', 1), ('iStream', 2)]",13240.0,64.8,-37.818629,144.9629936,0,13304.8,Autumn,False,0.5766,four stars works great just as good as most top dollar phones.,1.0
ORD211790,ID0277517043,2019-10-24,Thompson,"[('Toshika 750', 1), ('Thunder line', 1), ('Alcon 10', 1)]",15450.0,,-37.8070731,144.9596733,5,14783.56,Spring,True,1.2718,"great phone large phone, great quality",1.0
ORD349318,ID5563404261,2019-09-05,Bakers,"[('iAssist Line', 2), ('Olivia x460', 1), ('iStream', 2)]",5975.0,108.04,-37.8176835,145.0107519,15,5186.79,Spring,True,1.6109,"bought a second olivia s5.. i couldn't be more glad. great cell phone.. nice looking, worked as soon as it became active.",1.0
ORD128031,ID4326586203,2019-04-09,Nickolson,"[('iAssist Line', 1), ('Universe Note', 1)]",5675.0,49.64,-37.8132344,144.9627186,0,5724.64,Autumn,False,0.8468,"horrific battery life my only complaint is battery life. the phone has nice features, however, the battery being used for 3 hours is gone. i would never purchase this phone again. if the battery goes dead when you need a phone, he phone is useless. traveling is very inconvenient with this phone.",0.0
ORD160872,ID0137182984,2019-05-31,,"[('Lucent 330S', 1), ('Universe Note', 1), ('iStream', 2), ('Toshika 750', 1)]",9300.0,83.89,-37.8035969,144.96651169999996,15,7988.89,Autumn,True,1.6908,"this phone is great. nice size this phone is great. nice size, very fast. gives you 100gb of cloud space with one drive. great for memo taking, office work and signing documents is an added bonus! the downsize of course is no removable battery and no expanded memory. but otherwise a terrific phone",1.0
ORD145596,ID1449431448,2019-08-29,Nickolson,"[('Toshika 750', 2), ('iStream', 1), ('iAssist Line', 2)]",13240.0,47.57,-37.81325020000001,144.97394169999995,0,13287.57,Winter,False,0.7093,sd card and 2 micro sims can't fit i am unable to put in both sims and a sd card...i can only fit 1 sim and the sd card or both sims with no sd card...is that accurate?,0.0
ORD381772,ID2850399840,2019-11-22,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Thunder line', 1)]",13280.0,76.23,-37.8156561,144.9543544,25,10036.23,Spring,False,0.7216,nice nice,1.0
ORD054936,ID3098154918,2019-10-08,Thompson,"[('iStream', 1), ('Universe Note', 2), ('Thunder line', 1), ('Lucent 330S', 1)]",10460.0,79.72,-37.8236375,144.9405157,10,9493.72,Spring,False,1.3497,want some brownie points? my daughter is in love with this phone. she is constantly watching videos and listening to music on it. great investment for a teenager.,1.0
ORD445320,ID0207078719,2019-05-15,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 1)]",4750.0,84.56,-37.8211747,145.01544950000005,10,4359.56,Autumn,True,2.1701,five stars perfect!,1.0
ORD449649,ID1271016162,2019-07-21,Thompson,"[('Toshika 750', 1), ('iStream', 1), ('Lucent 330S', 1)]",5700.0,79.69,-37.8177706,144.93177830000005,0,5779.69,Winter,True,1.4595,five stars present for my son's 13th birthday it's perfect,
ORD213729,ID1900213545,2019-04-12,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('pearTV', 2)]",22800.0,83.06,-37.8066144,144.96146159999995,25,17183.06,Autumn,True,1.4343,"five stars love the phone, its sleekness, and its performance. the microsd card slot is always a joyful bonus.",1.0
ORD074571,ID0781083426,2019-11-09,Bakers,"[('iStream', 1), ('Alcon 10', 1), ('Lucent 330S', 1)]",10330.0,112.76,-37.8250993,145.0135418,25,7860.26,Spring,True,2.3279,no complaints here. excellent phone. excellent price.,1.0
ORD425620,ID0471341037,2019-10-06,Nickolson,"[('iStream', 1), ('Lucent 330S', 2)]",2610.0,82.76,-37.8040667,144.9668552,15,2301.26,Spring,False,1.6345,love it love the design. the performance is good. awesome,
ORD173514,ID0598156479,2019-10-01,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('iAssist Line', 1), ('Thunder line', 1)]",6860.0,70.46,-37.81858870000001,144.968064,15,5901.46,Spring,False,0.1308,five stars everything is excellent. i absolutely recommend,1.0
ORD084553,ID0541122904,2019-04-08,Bakers,"[('iStream', 2), ('Alcon 10', 1), ('Toshika 750', 1)]",13570.0,68.01,-37.80331279999999,145.0111855,10,12281.01,Autumn,True,1.5881,disgusted after 2 months the screen has lifted off my phone. i am annoyed that my only option is to go without a phone because olivia no longer warranties this phone.,0.0
ORD282802,ID6167440995,2019-05-16,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('pearTV', 1)]",17410.0,80.02,-37.811388,144.9616951,5,16619.52,Autumn,True,1.0587,great purchase great gift for my grandma in peru 👍🏻,
ORD433666,ID3212035134,2019-08-30,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",15760.0,59.83,-37.8090778,144.9490486,10,14243.83,Winter,True,0.4365,one star the phone does't work,0.0
ORD487289,ID1463547030,2019-11-22,Bakers,"[('Universe Note', 2), ('Toshika 750', 2)]",15540.0,105.71,-37.8181737,145.0040233,5,14868.71,Spring,True,1.1943,it's a great tablet for the money. i would buy another.,1.0
ORD159344,ID4520380555,2019-11-12,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2), ('pearTV', 1)]",15660.0,101.67,-37.8193926,144.9611525,5,14978.67,Spring,True,0.7438,10 stars so far so good...looks just like a new phone...,1.0
ORD297211,ID0746922547,2019-07-30,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1), ('iAssist Line', 1)]",13045.0,80.76,-37.8257758,144.9827627,0,13125.76,Winter,True,1.4102,great product. even better price great product. even better price. thank you,1.0
ORD103208,ID0137182984,2019-10-03,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Olivia x460', 2)]",22575.0,83.21,-37.8035969,144.96651169999996,10,20400.71,Spring,False,1.6908,"best black friday deal :) i'm not a ""bandwagon"" type of girl. i usually run the other way when a product is popular. i love this phone! great quality. the only drawback for me is the screen is a little big.",1.0
ORD484287,ID0060097014,2019-07-08,Thompson,"[('Alcon 10', 2), ('iStream', 1), ('Thunder line', 1), ('Toshika 750', 2)]",28870.0,74.86,-37.8153767,144.95105990000005,10,26057.86,Winter,True,0.4623,great product,1.0
ORD158839,ID4419701255,2019-07-17,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('Toshika 750', 1)]",6930.0,68.03,-37.8018004,144.9635544,25,5265.53,Winter,True,1.8887,one star speaker sucks keeps going in and out. cant hear well and don't work as well as i thought!!,0.0
ORD263611,ID6167191719,2019-06-28,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085.0,77.28,-37.8184396,144.95674540000005,10,2853.78,Winter,True,1.0659,"perfect i was very scared at first because of previous reviews, but then i stepped out on faith and my daughter got this phone for her 15th birthday and she is in love with it!",1.0
ORD267090,ID0746912631,2019-10-06,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Toshika 750', 1), ('iStream', 2)]",6705.0,83.74,-37.8256481,144.9845656,5,6453.49,Spring,False,1.5361,amazing! amazing phone!,1.0
ORD135946,ID2272188045,2019-02-16,Bakers,"[('iStream', 1), ('Toshika 750', 2), ('iAssist Line', 1), ('Thunder line', 1)]",13195.0,97.18,-37.8028198,145.0043842,5,12632.43,Summer,True,1.1341,"best bang for your buck! excellent phone, at a great price! if you're looking for a solid phone, that's pretty quick, and won't break the bank, this is the phone for you! performance is really good, and has a solid camera, with good battery life.",1.0
ORD290162,ID0591308515,2019-01-06,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",19390.0,63.2,-37.82533239999999,144.957069,25,14605.7,Summer,False,1.3293,one star phone is not responding properly,0.0
ORD236339,ID5556316832,2019-09-21,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085.0,,-37.8084185,144.9234256,25,1674.83,Spring,True,2.1326,"good camera, big memory, poor lte signal good camera, brilliant rich color, i use t-mobile network in california, missing lte signal, only one or two signal bars, this is very important or will be only a good camera. the shipping was on time.",1.0
